Unnamed: 0,TxnDate,TxnTime,Consumption,anomaly,cluster
-0.2638943655442059,02 Jan 2022,23:56:26,-0.6618639028439314,1,0
-0.2592716630984418,02 Jan 2022,23:31:40,-0.6792233696149513,1,0
-0.2546489606526776,02 Jan 2022,16:04:39,0.041364692233072146,1,0
-0.25002625820691343,02 Jan 2022,22:42:19,-0.6792233696149513,1,0
-0.24540355576114928,02 Jan 2022,04:02:06,-0.7442362745809279,1,0
-0.24078085331538512,02 Jan 2022,08:31:26,-0.6792233696149513,1,0
-0.23615815086962097,02 Jan 2022,18:07:31,0.5451296102940427,1,2
-0.2315354484238568,02 Jan 2022,01:37:09,-0.7272171895113005,1,0
-0.22691274597809263,02 Jan 2022,09:34:40,-0.6792233696149513,1,0
-0.22229004353232848,02 Jan 2022,09:55:18,1.189812552731528,1,2
-0.21766734108656433,02 Jan 2022,06:47:46,-0.7421939843725727,1,0
-0.21304463864080014,02 Jan 2022,16:45:24,0.07472209896954177,1,0
-0.208421936195036,02 Jan 2022,02:57:34,-0.7381094039558621,1,0
-0.2020457948905337,02 Jan 2022,18:48:48,0.6186520577948331,1,2
-0.19742309244476955,02 Jan 2022,11:39:47,0.5226644180021346,1,2
-0.19280038999900537,02 Jan 2022,15:25:08,-0.010373326378595147,1,0
-0.1881776875532412,02 Jan 2022,19:37:20,1.4859446329430446,1,2
-0.18355498510747706,02 Jan 2022,20:20:59,2.923036176222381,-1,2
-0.180685721520451,02 Jan 2022,19:11:49,1.0427676577299474,1,2
-0.17606301907468686,02 Jan 2022,14:03:26,-0.4290428190914287,1,0
-0.1714403166289227,02 Jan 2022,00:55:12,-0.744917037983713,1,0
-0.16681761418315855,02 Jan 2022,07:50:40,2.296053082257308,1,2
-0.16219491173739436,02 Jan 2022,02:37:03,-0.751724672011564,1,0
-0.1575722092916302,02 Jan 2022,16:26:40,0.15096760008147253,1,0
-0.15294950684586606,02 Jan 2022,15:04:12,-0.2554481513812294,1,0
-0.14832680440010187,02 Jan 2022,12:23:27,1.5519786830131987,1,2
-0.14370410195433772,02 Jan 2022,04:41:47,-0.44129656034156045,1,0
-0.13908139950857357,02 Jan 2022,00:12:25,-0.752405435414349,1,0
-0.1344586970628094,02 Jan 2022,18:29:37,0.6424787768923113,1,2
-0.12983599461704523,02 Jan 2022,05:23:40,-0.40385457318838025,1,0
-0.12521329217128108,02 Jan 2022,00:34:37,-0.7224518456918049,1,0
-0.12059058972551692,02 Jan 2022,21:23:06,0.8923189457144415,1,2
-0.11596788727975275,02 Jan 2022,21:49:08,1.8726182457249787,1,2
-0.11134518483398859,02 Jan 2022,21:02:58,1.1292246098836547,1,2
-0.10672248238822443,02 Jan 2022,20:40:58,0.7207665682125973,1,2
-0.10209977994246026,02 Jan 2022,06:05:51,-0.7360671137475069,1,0
-0.09747707749669611,02 Jan 2022,01:16:03,-0.7313017699280111,1,0
-0.09285437505093194,02 Jan 2022,10:38:42,0.7091935903652508,1,2
-1.1021975435536449,03 Jan 2022,19:17:08,0.7432317605045055,1,2
-1.0975748411078807,03 Jan 2022,14:40:55,0.247636003276956,1,0
-1.0929521386621164,03 Jan 2022,23:26:09,0.883469021478235,1,2
-1.0883294362163523,03 Jan 2022,17:12:30,0.16049828772046387,1,0
-1.0837067337705881,03 Jan 2022,21:22:20,3.1340728310857604,-1,2
-1.079084031324824,03 Jan 2022,16:31:23,1.0305139164798158,1,2
-1.0744613288790599,03 Jan 2022,19:59:23,0.8528346683529058,1,2
-1.0698386264332957,03 Jan 2022,23:47:04,0.7432317605045055,1,2
-1.0652159239875314,03 Jan 2022,16:52:02,0.14415996605362155,1,0
-1.0605932215417673,03 Jan 2022,10:02:19,2.2722263631598296,-1,2
-1.0559705190960031,03 Jan 2022,09:24:50,2.7065534141367205,-1,2
-1.051347816650239,03 Jan 2022,08:47:11,2.3226028549659263,-1,2
-1.046725114204475,03 Jan 2022,10:43:39,1.8998487818363827,1,2
-1.0421024117587108,03 Jan 2022,11:22:39,1.4335258509285922,1,2
-1.0374797093129464,03 Jan 2022,18:56:56,0.8501116147417654,1,2
-1.0328570068671823,03 Jan 2022,17:54:34,0.6506479377257324,1,0
-1.0291907256170936,03 Jan 2022,02:28:01,-0.5284342758980527,1,0
-1.0245680231713294,03 Jan 2022,03:32:05,-0.537964963537044,1,0
-1.0199453207255653,03 Jan 2022,02:58:02,-0.5903837455514964,1,0
-1.015322618279801,03 Jan 2022,04:00:43,-0.6101258842322641,1,0
-1.0106999158340368,03 Jan 2022,04:31:08,-0.5937875625654218,1,0
-1.0060772133882727,03 Jan 2022,18:34:37,0.7194050414070273,1,2
-1.0014545109425086,03 Jan 2022,22:05:06,1.1591781996061987,1,2
-0.9968318084967444,03 Jan 2022,05:01:23,-0.595149089370992,1,0
-0.9922091060509802,03 Jan 2022,05:38:15,-0.48622694492537677,1,0
-0.9875864036052161,03 Jan 2022,06:17:11,-0.4562733552028326,1,0
-0.982963701159452,03 Jan 2022,08:09:33,1.7235310605150427,1,2
-0.9783409987136877,03 Jan 2022,07:31:34,0.5178990741826389,1,0
-0.9737182962679236,03 Jan 2022,06:54:36,-0.47737702068917054,1,0
-0.9690955938221595,03 Jan 2022,21:42:57,1.0727212474524916,1,2
-0.9644728913763952,03 Jan 2022,15:25:28,-0.180564177074869,1,0
-0.9598501889306311,03 Jan 2022,22:24:48,1.1836856821064623,1,2
-0.955227486484867,03 Jan 2022,18:14:35,0.37425799619498384,1,0
-0.9506047840391028,03 Jan 2022,15:04:16,-0.03624233568442879,1,0
-0.9459820815933386,03 Jan 2022,22:45:51,1.0114525412018331,1,2
-0.9413593791475745,03 Jan 2022,12:04:20,1.212958508426221,1,2
-0.9367366767018103,03 Jan 2022,12:44:33,0.9460992545344639,1,2
-0.9321139742560461,03 Jan 2022,13:24:15,0.8378578734916339,1,2
-0.927491271810282,03 Jan 2022,14:04:49,0.84670779772784,1,2
-0.9228685693645178,03 Jan 2022,15:48:01,-0.19077562811664536,1,0
-0.9182458669187537,03 Jan 2022,19:39:28,0.847388561130625,1,2
-0.9136231644729895,03 Jan 2022,23:06:22,1.004644907173982,1,2
-0.9090004620272253,03 Jan 2022,17:33:09,0.5539795345302488,1,0
-0.9043777595814612,03 Jan 2022,20:40:51,3.2293797074756734,-1,2
-0.8987986359400216,03 Jan 2022,01:24:29,-0.5794915311069349,1,0
-0.8941759334942575,03 Jan 2022,01:53:54,-0.6074028306211237,1,0
-0.8895532310484934,03 Jan 2022,00:53:00,-0.5842568749264305,1,0
-0.8849305286027291,03 Jan 2022,00:22:43,-0.6570985590244357,1,0
-0.23520172967394562,04 Jan 2022,13:55:35,-0.017180960406446108,1,0
-0.23057902722818147,04 Jan 2022,10:01:54,3.0319583206679956,-1,2
-0.22595632478241728,04 Jan 2022,05:52:52,-0.7551284890254893,1,0
-0.22133362233665313,04 Jan 2022,01:27:48,-0.751724672011564,1,0
-0.21671091989088898,04 Jan 2022,20:33:17,-0.22549456165868517,1,0
-0.21208821744512482,04 Jan 2022,03:31:05,-0.7428747477753577,1,0
-0.20746551499936064,04 Jan 2022,22:57:49,1.3409420281498192,1,2
-0.20284281255359649,04 Jan 2022,19:09:23,0.526748998418845,1,2
-0.19822011010783233,04 Jan 2022,07:58:56,0.9440569643261085,1,2
-0.19359740766206815,04 Jan 2022,11:27:17,0.4668418189737569,1,2
-0.188974705216304,04 Jan 2022,04:53:54,-0.723813372497375,1,0
-0.18435200277053984,04 Jan 2022,08:59:38,1.1877702625231727,1,2
-0.1797293003247757,04 Jan 2022,00:07:38,-0.7462785647892832,1,0
-0.1751065978790115,04 Jan 2022,12:30:48,0.26465508834658347,1,0
-0.17048389543324735,04 Jan 2022,15:43:55,-0.3031015895761861,1,0
-0.1658611929874832,04 Jan 2022,23:18:47,1.4525872262065749,1,2
-0.16123849054171902,04 Jan 2022,07:38:09,1.3919992833587014,1,2
-0.15661578809595486,04 Jan 2022,14:38:12,-0.6400794739548084,1,0
-0.1519930856501907,04 Jan 2022,18:27:23,-0.3092284602012519,1,0
-0.14737038320442655,04 Jan 2022,05:13:33,-0.7578515426366298,1,0
-0.14274768075866237,04 Jan 2022,01:08:23,-0.7326632967335813,1,0
-0.13812497831289822,04 Jan 2022,12:51:30,0.1359908052202004,1,0
-0.13350227586713406,04 Jan 2022,16:43:12,-0.32828983547923457,1,0
-0.1288795734213699,04 Jan 2022,14:16:58,-0.45218877478612196,1,0
-0.12425687097560574,04 Jan 2022,10:45:44,0.42667677820943617,1,2
-0.11963416852984157,04 Jan 2022,18:06:35,-0.2683826560341463,1,0
-0.1150114660840774,04 Jan 2022,22:16:51,-0.6792233696149513,1,0
-0.11038876363831325,04 Jan 2022,21:13:42,-0.20302936936677707,1,0
-0.10576606119254908,04 Jan 2022,02:30:35,-0.7462785647892832,1,0
-0.10114335874678493,04 Jan 2022,06:56:02,-0.7224518456918049,1,0
-0.09652065630102076,04 Jan 2022,06:56:02,-0.7224518456918049,1,0
-0.0918979538552566,04 Jan 2022,17:24:42,-0.31399380402074767,1,0
-0.08727525140949244,04 Jan 2022,05:32:35,-0.7612553596505554,1,0
-0.08265254896372828,04 Jan 2022,00:47:32,-0.7544477256227043,1,0
-0.07802984651796412,04 Jan 2022,21:34:19,0.282354936818996,1,0
-0.07340714407219996,04 Jan 2022,17:04:18,-0.3037823529789711,1,0
-0.0687844416264358,04 Jan 2022,13:13:25,0.16730592174831482,1,0
-0.06416173918067163,04 Jan 2022,08:19:19,0.45526884112641003,1,2
-0.05953903673490747,04 Jan 2022,03:10:46,-0.7530861988171341,1,0
-0.05491633428914331,04 Jan 2022,20:53:19,-0.2745095266592121,1,0
-0.05029363184337915,04 Jan 2022,02:50:50,-0.7469593281920682,1,0
-0.04567092939761498,04 Jan 2022,19:50:52,-0.17171425283866268,1,0
-0.04104822695185082,04 Jan 2022,15:01:05,0.6220558748087585,1,2
-0.03642552450608666,04 Jan 2022,16:23:27,-0.3425858669377217,1,0
-0.0318028220603225,04 Jan 2022,09:21:12,1.7739075523211396,1,2
-0.027180119614558337,04 Jan 2022,00:27:12,-0.7462785647892832,1,0
-0.022557417168794176,04 Jan 2022,20:11:28,-0.23434448589489149,1,0
-0.017934714723030015,04 Jan 2022,22:38:17,1.6670276980838796,1,2
-0.013312012277265852,04 Jan 2022,19:28:52,-0.3065054065901115,1,0
-0.00868930983150169,04 Jan 2022,16:03:26,-0.3480319741600024,1,0
-0.004066607385737529,04 Jan 2022,12:10:04,0.4246344880010808,1,2
0.0005560950600266333,04 Jan 2022,04:11:50,-0.42972358249421383,1,0
0.005178797505790795,04 Jan 2022,15:22:02,0.9209110086314154,1,2
0.009801499951554956,04 Jan 2022,08:40:02,1.774588315723925,1,2
0.014424202397319119,04 Jan 2022,11:48:59,0.5430873200856874,1,2
0.01904690484308328,04 Jan 2022,04:32:24,-0.7374286405530769,1,0
0.02366960728884744,04 Jan 2022,13:35:18,0.12918317119234946,1,0
0.025263642614973016,04 Jan 2022,17:44:46,-0.3425858669377217,1,0
0.03291501218037576,04 Jan 2022,10:23:57,0.8657691730058227,1,2
0.037537714626139924,04 Jan 2022,01:50:02,-0.7176865018723092,1,0
0.04216041707190409,04 Jan 2022,06:34:42,-0.40930068041066103,1,0
0.046783119517668253,04 Jan 2022,11:06:16,0.5601064051553146,1,2
0.051405821963432415,04 Jan 2022,02:10:37,-0.7462785647892832,1,0
0.056028524409196576,04 Jan 2022,23:40:23,1.538363414957497,1,2
-0.24476594163069906,05 Jan 2022,09:58:09,2.1210968877415386,1,2
-0.24014323918493488,05 Jan 2022,05:47:54,-0.7612553596505554,1,0
-0.23552053673917073,05 Jan 2022,13:51:21,1.06182903300793,1,2
-0.23089783429340657,05 Jan 2022,11:42:31,1.3654495106500826,1,2
-0.22627513184764242,05 Jan 2022,19:23:26,2.057785891282525,1,2
-0.22165242940187824,05 Jan 2022,09:37:27,1.7582499940570826,1,2
-0.21702972695611408,05 Jan 2022,02:03:21,-0.7496823818032086,1,0
-0.21240702451034993,05 Jan 2022,13:30:08,0.9256763524509112,1,2
-0.20778432206458577,05 Jan 2022,17:20:05,0.9774143710625784,1,2
-0.2031616196188216,05 Jan 2022,21:36:53,-0.6792233696149513,1,0
-0.19853891717305744,05 Jan 2022,10:40:23,1.7112773192649111,1,2
-0.19391621472729328,05 Jan 2022,18:22:23,-0.6792233696149513,1,0
-0.1892935122815291,05 Jan 2022,06:49:26,-0.7367478771502919,1,0
-0.18467080983576495,05 Jan 2022,02:45:48,-0.7224518456918049,1,0
-0.1800481073900008,05 Jan 2022,22:17:28,2.018301613920989,1,2
-0.17542540494423664,05 Jan 2022,22:17:28,2.018301613920989,1,2
-0.17080270249847246,05 Jan 2022,08:13:02,1.6275434207223443,1,2
-0.1661800000527083,05 Jan 2022,03:46:37,-0.745597801386498,1,0
-0.16155729760694415,05 Jan 2022,12:04:00,1.374980198289074,1,2
-0.15693459516117997,05 Jan 2022,15:35:28,0.7194050414070273,1,2
-0.15231189271541581,05 Jan 2022,12:46:35,1.2299775934958488,1,2
-0.14768919026965166,05 Jan 2022,16:58:38,0.7139589341847465,1,2
-0.1430664878238875,05 Jan 2022,20:55:40,1.8501530534330703,1,2
-0.13844378537812332,05 Jan 2022,04:46:57,-0.7442362745809279,1,0
-0.13382108293235917,05 Jan 2022,01:01:28,-0.7605745962477701,1,0
-0.12919838048659502,05 Jan 2022,07:51:00,1.3994876807893373,1,2
-0.12457567804083085,05 Jan 2022,03:05:48,-0.7503631452059938,1,0
-0.1199529755950667,05 Jan 2022,15:15:37,0.8405809271027742,1,2
-0.11533027314930253,05 Jan 2022,22:37:50,1.9999210020457918,1,2
-0.11070757070353836,05 Jan 2022,00:00:54,0.15164836348425753,1,0
-0.1060848682577742,05 Jan 2022,04:26:09,-0.7503631452059938,1,0
-0.10146216581201004,05 Jan 2022,12:24:14,1.0352792602993115,1,2
-0.09683946336624588,05 Jan 2022,20:15:41,1.8270070977383772,1,2
-0.09221676092048171,05 Jan 2022,19:03:06,0.5240259448077047,1,2
-0.08759405847471756,05 Jan 2022,22:58:49,2.1102046732969773,1,2
-0.08297135602895339,05 Jan 2022,14:54:08,2.986347172681395,-1,2
-0.07834865358318924,05 Jan 2022,07:31:26,0.282354936818996,1,0
-0.07372595113742507,05 Jan 2022,11:20:57,1.0271100994658904,1,2
-0.0691032486916609,05 Jan 2022,03:26:25,-0.745597801386498,1,0
-0.06448054624589675,05 Jan 2022,07:09:59,-0.7401516941642172,1,0
-0.059857843800132586,05 Jan 2022,11:00:55,1.4587140968316408,1,2
-0.055235141354368425,05 Jan 2022,02:24:36,-0.7319825333307961,1,0
-0.050612438908604264,05 Jan 2022,18:41:48,0.825604132241502,1,2
-0.045989736462840096,05 Jan 2022,23:19:13,2.0434898598240374,1,2
-0.041367034017075935,05 Jan 2022,23:41:06,1.9638405416981812,1,2
-0.036744331571311774,05 Jan 2022,16:17:45,0.9597145225901658,1,2
-0.03212162912554761,05 Jan 2022,04:06:05,-0.7510439086087788,1,0
-0.02749892667978345,05 Jan 2022,14:11:00,0.933164749881547,1,2
-0.02287622423401929,05 Jan 2022,17:40:28,1.4369296679425176,1,2
-0.01825352178825513,05 Jan 2022,10:19:10,1.6806429661395819,1,2
-0.013630819342490967,05 Jan 2022,06:09:22,-0.7204095554834495,1,0
-0.009008116896726804,05 Jan 2022,01:42:58,-0.7285787163168708,1,0
-0.004385414450962643,05 Jan 2022,21:57:56,1.8508338168358558,1,2
0.00023728799480151878,05 Jan 2022,06:28:38,-0.7612553596505554,1,0
0.004859990440565681,05 Jan 2022,01:21:47,-0.7469593281920682,1,0
0.009482692886329842,05 Jan 2022,05:28:17,-0.7598938328449851,1,0
0.014105395332094005,05 Jan 2022,09:17:56,2.20278849607575,1,2
0.018728097777858166,05 Jan 2022,15:57:50,0.8589615389779716,1,2
0.023350800223622327,05 Jan 2022,19:54:41,2.257930331701343,1,2
0.027973502669386488,05 Jan 2022,08:57:01,-0.6792233696149513,1,0
0.03259620511515065,05 Jan 2022,00:42:09,-0.7285787163168708,1,0
0.03721890756091481,05 Jan 2022,05:08:44,-0.7156442116639539,1,0
0.04184161000667898,05 Jan 2022,00:21:19,-0.7421939843725727,1,0
0.04646431245244314,05 Jan 2022,13:08:49,1.2687811074545992,1,2
0.0510870148982073,05 Jan 2022,16:39:12,1.0053256705767672,1,2
0.05570971734397146,05 Jan 2022,20:35:50,2.095227878435705,1,2
0.038494135821815274,06 Jan 2022,06:10:37,-0.7319825333307961,1,0
0.043116838267579435,06 Jan 2022,01:22:49,-0.7530861988171341,1,0
0.047739540713343596,06 Jan 2022,10:07:49,2.0482552036435333,1,2
0.05236224315910776,06 Jan 2022,13:23:38,1.4920715035681105,1,2
0.05698494560487192,06 Jan 2022,16:58:21,1.2871617193297966,1,2
0.06160764805063608,06 Jan 2022,17:58:58,1.7466770162097358,1,2
0.06623035049640025,06 Jan 2022,14:06:40,0.6799207640454915,1,2
0.0708530529421644,06 Jan 2022,00:43:08,-0.7129211580528134,1,0
0.07547575538792857,06 Jan 2022,05:49:33,-0.7558092524282746,1,0
0.08009845783369272,06 Jan 2022,02:44:03,-0.745597801386498,1,0
0.08472116027945689,06 Jan 2022,17:17:32,1.0502560551605835,1,2
0.08934386272522105,06 Jan 2022,14:27:41,1.6234588403056338,1,2
0.09396656517098521,06 Jan 2022,20:44:30,2.0407668062128974,1,2
0.09858926761674937,06 Jan 2022,15:32:36,1.2572081296072524,1,2
0.10321197006251354,06 Jan 2022,18:40:01,-0.6792233696149513,1,0
0.1078346725082777,06 Jan 2022,23:06:41,-0.6792233696149513,1,0
0.11245737495404186,06 Jan 2022,07:54:03,2.040086042810112,1,2
0.11708007739980603,06 Jan 2022,12:17:50,1.2789925584963755,1,2
0.12170277984557018,06 Jan 2022,12:17:50,1.2789925584963755,1,2
0.12632548229133433,06 Jan 2022,21:46:30,2.089781771213424,1,2
0.13094818473709852,06 Jan 2022,17:38:19,1.4083376050255434,1,2
0.13557088718286267,06 Jan 2022,02:04:22,-0.7415132209697876,1,0
0.14019358962862682,06 Jan 2022,10:28:54,1.7507615966264465,1,2
0.14481629207439098,06 Jan 2022,05:29:22,-0.7292594797196558,1,0
0.14943899452015516,06 Jan 2022,01:02:38,-0.7585323060394149,1,0
0.15406169696591931,06 Jan 2022,09:24:15,2.4049752267029234,-1,2
0.15868439941168347,06 Jan 2022,20:03:00,1.9944748948235111,1,2
0.16330710185744765,06 Jan 2022,15:10:45,1.253123549190542,1,2
0.1679298043032118,06 Jan 2022,23:47:38,-0.11316860019914457,1,1
0.17255250674897596,06 Jan 2022,19:01:46,1.7943304544046927,1,2
0.1771752091947401,06 Jan 2022,16:14:02,1.3497919523860253,1,2
0.1817979116405043,06 Jan 2022,11:32:18,1.5751246387078919,1,2
0.18642061408626845,06 Jan 2022,07:33:31,0.38310792043119,1,2
0.1910433165320326,06 Jan 2022,03:23:51,-0.7503631452059938,1,1
0.19566601897779679,06 Jan 2022,10:50:06,1.6186934964861381,1,2
0.20028872142356094,06 Jan 2022,21:05:31,2.115650780519258,1,2
0.2049114238693251,06 Jan 2022,06:51:34,-0.42359671186914793,1,1
0.20953412631508925,06 Jan 2022,22:27:11,1.8378993121829388,1,2
0.21415682876085343,06 Jan 2022,07:11:41,-0.7394709307614322,1,1
0.21877953120661758,06 Jan 2022,11:11:14,1.4975176107903911,1,2
0.22340223365238174,06 Jan 2022,02:24:29,-0.7598938328449851,1,1
0.2280249360981459,06 Jan 2022,12:39:43,1.705150448639845,1,2
0.23264763854391007,06 Jan 2022,19:22:16,1.7943304544046927,1,2
0.23727034098967423,06 Jan 2022,04:27:17,-0.06551516200418785,1,1
0.24189304343543838,06 Jan 2022,00:00:47,-0.3453089205488621,1,1
0.24651574588120256,06 Jan 2022,14:49:15,1.1285438464808695,1,2
0.2511384483269667,06 Jan 2022,03:04:02,-0.7564900158310596,1,1
0.25576115077273087,06 Jan 2022,11:55:29,1.5601478438466199,1,2
0.26038385321849505,06 Jan 2022,22:07:27,2.089781771213424,1,2
0.2650065556642592,06 Jan 2022,09:45:33,2.0959086418384896,1,2
0.26962925811002336,06 Jan 2022,05:08:32,-0.7530861988171341,1,1
0.27425196055578754,06 Jan 2022,13:46:14,1.3640879838445124,1,2
0.2793528735993894,06 Jan 2022,01:44:11,-0.7224518456918049,1,1
0.2839755760451535,06 Jan 2022,21:25:47,1.9931133680179405,1,2
0.2885982784909177,06 Jan 2022,12:59:33,1.1149285784251677,1,2
0.29322098093668186,06 Jan 2022,20:24:18,1.8065841956548243,1,2
0.297843683382446,06 Jan 2022,16:36:37,1.3790647787057846,1,2
0.30246638582821017,06 Jan 2022,09:01:22,2.1013547490607705,1,2
0.30708908827397435,06 Jan 2022,00:21:03,-0.7483208549976385,1,1
0.3117117907197385,06 Jan 2022,04:48:19,-0.7340248235391514,1,1
0.31633449316550266,06 Jan 2022,19:42:14,1.5056867716238123,1,2
0.3209571956112668,06 Jan 2022,15:53:30,1.325965233288547,1,2
0.32557989805703097,06 Jan 2022,08:40:21,-0.6792233696149513,1,1
0.33020260050279515,06 Jan 2022,23:28:11,2.1088431464914064,1,2
0.013467781201643774,07 Jan 2022,02:54:56,-0.7435555111781428,1,0
0.018090483647407937,07 Jan 2022,08:06:46,2.1714733795476358,1,2
0.0227131860931721,07 Jan 2022,08:06:46,2.1714733795476358,1,2
